MJD	log10(E)	ang_err	RA	Dec
   55923      3.1      1.4    332.7     33.4
   55923      2.9      2.7    136.9     40.4
   55923      3.1      1.4     18.5     19.3
   55923      2.8      1.8    208.0      6.3
   55923      3.2      0.8    224.8     11.9
   55923      2.8      1.1    139.3      0.5
   55923      3.1      0.9    344.0     15.8
   55923      3.0      0.7    149.6      0.5
   55923      2.8      0.3    252.5     -3.2
   55923      3.0      0.4     78.5      1.8
   55923      2.9      0.4    189.2     25.2
   55923      2.9      0.6    201.8     -3.2
   55923      2.9      0.5    323.5     43.2
   55923      2.9      0.7    251.9      3.3
   55923      2.7      4.2    199.3     58.0
   55923      3.2      0.6    357.9      4.8
   55923      3.2      0.6     76.0     -4.2
   55923      2.9      2.3      8.9     36.2
   55923      3.0      0.5    161.5     27.5
   55923      2.8      1.0    354.9     15.7
   55924      2.8      1.9    210.4     45.2
   55924      2.9      1.5     33.7     21.9
   55924      3.8      2.0    349.0     -4.5
   55924      2.8      1.1     12.4     30.2
   55924      3.1      1.6     20.0      0.1
   55924      2.8      0.3     50.7      2.2
   55924      2.7      1.6    187.4     20.2
   55924      2.9      0.8     67.5     59.7
   55924      3.2      0.8    293.8     55.2
   55924      2.9      0.9    333.1     43.6
   55924      2.8      2.0    300.7     13.3
   55924      3.0      0.4     17.1     52.9
   55924      2.9      1.2    335.5     34.7
   55924      2.8      0.7     62.5     13.5
   55924      2.6      0.6    156.9      7.5
   55924      3.1      0.5    207.8     -0.3
   55924      3.2      0.7    194.7     24.6
   55924      3.3      0.5    228.6     -1.9
   55924      3.1      0.6    277.0      2.5
   55924      3.1      3.4     98.5     33.0
   55924      2.7      0.4    236.2     44.5
   55924      3.7      0.5     20.1     34.6
   55924      3.9      1.1    160.0     -3.3
   55924      3.1      1.6    355.7      9.2
   55924      3.1      2.6     55.3     52.4
   55924      3.8      2.3    127.4      2.3
   55924      3.0      0.9    142.6     -3.4
   55924      3.0      0.9     51.6     23.6
   55924      3.1      1.0    287.8      0.3
   55924      3.1      1.4    281.4     27.7
   55924      2.9      0.7    311.8      4.9
   55924      3.5      0.4     47.7      1.2
   55924      2.8      0.4    280.7     36.7
   55924      2.8      0.9    188.6     -0.2
   55924      3.1      1.1    316.0     39.1
   55924      3.0      0.4     93.9     23.6
   55924      3.2      0.3    106.9     17.9
   55924      2.9      0.4    310.2     52.0
   55924      3.0      0.3     47.3     -3.1
   55924      3.0      1.1    357.7     26.3
   55924      2.9      3.6    199.8     38.2
   55924      3.2      0.3      0.7     -0.6
   55924      2.8      0.6    185.7     19.5
   55924      3.5      0.2    304.4     23.3
   55924      2.9      1.8    282.0     22.0
   55924      3.1      0.4    315.2      4.2
   55924      3.4      1.7    107.5     15.3
   55924      2.9      0.7    301.0      4.3
   55924      3.4      0.4    133.3     -3.9
   55924      2.9      0.4    315.0     17.3
   55924      2.8      0.5    318.6     59.3
   55924      3.1      1.6    301.1     30.7
   55924      3.5      0.4    148.6     55.5
   55924      3.2      1.0     40.6     -2.9
   55924      3.1      0.5    176.6      3.7
   55924      2.9      0.7    299.8      6.8
   55924      2.9      0.7    296.2     14.2
   55924      2.9      0.4     59.1     22.7
   55924      2.8      0.7     27.2      7.9
   55924      3.7      1.8    164.1     46.3
   55924      3.0      0.4    274.7     10.5
   55924      3.3      1.1     48.1     23.3
   55924      3.2      1.4    104.1      3.7
   55924      3.3      0.2    315.0      2.6
   55924      3.0      0.6    111.3     29.6
   55924      2.9      2.6    142.2     46.4
   55924      3.1      1.5    203.6     40.5
   55924      3.4      0.4    320.6      0.4
   55924      3.2      0.7    341.1      2.2
   55924      3.5      1.6    229.0     24.6
   55924      3.1      1.4    242.0     -2.1
   55924      2.9      1.5    143.1     29.7
   55924      3.1      0.3    346.9      0.2
   55924      3.0      0.3    108.3      5.2
   55924      3.2      2.7    136.3     45.8
   55924      3.0      0.5     74.7     34.9
   55924      3.4      0.5    103.4      7.6
   55924      3.4      0.2    311.4     23.3
   55924      2.8      0.7     89.9     39.0
   55924      2.6      3.3     59.1     47.1
   55924      2.7      0.4    356.5     21.3
   55924      2.6      4.1      7.0     -3.6
   55924      3.2      0.3     23.5      5.1
   55924      3.2      0.3    340.9      2.5
   55924      3.2      0.2     28.0     -1.3
   55924      2.9      2.1     43.6      5.4
   55924      2.8      1.0     80.3      3.7
   55924      2.9      0.3    343.3     -3.3
   55924      3.3      0.7     86.6      5.5
   55924      2.6      1.8     74.5     27.8
   55924      3.0      3.1     51.6     48.0
   55924      2.9      1.5    321.8     29.8
   55924      3.1      0.9     16.1     42.8
   55924      3.1      0.3    111.6     31.1
   55924      3.4      0.3    316.4      6.4
   55924      3.0      0.7     61.0     -1.6
   55924      2.9      0.5    148.2      3.8
   55924      2.8      1.6    226.1      7.1
   55924      4.0      0.4    160.2     15.3
   55924      3.0      0.9    356.9     47.0
   55924      3.0      3.2    118.0     23.0
   55924      2.7      0.7    310.7     55.0
   55924      3.2      2.0    179.4      9.2
   55924      3.0      0.3     94.5      7.1
   55924      3.0      0.4    219.5     -3.9
   55924      3.1      0.7    174.6      1.9
   55924      3.0      3.9    261.4     23.0
   55924      2.8      0.5      7.8      4.4
   55924      2.8      0.3    316.9     22.1
   55924      2.9      1.3    128.6     38.4
   55924      3.0      1.5     38.5     11.1
   55924      2.8      2.0    163.5      4.4
   55924      3.2      2.1      1.2      3.9
   55924      3.1      0.5     83.8      4.5
   55924      3.1      0.3    206.7     -1.3
   55924      3.0      0.6     52.7     13.8
   55924      3.1      0.6    133.4     14.5
   55924      2.9      1.0    286.2     31.0
   55924      3.0      2.7     22.8     35.0
   55925      3.0      0.4    197.3      7.5
   55925      3.2      1.4    146.7     73.5
   55925      2.9      0.4    256.8      8.9
   55925      3.3      0.6     77.4     26.7
   55925      3.0      0.8    274.9     20.0
   55925      3.0      0.2    176.8      3.7
   55925      3.3      0.2    325.1     20.7
   55925      2.9      1.0    245.1     27.4
   55925      3.1      0.6    155.0     21.5
   55925      2.7      1.9    292.8     78.6
   55925      3.9      1.9    354.6     -0.3
   55925      3.0      0.6     29.6      5.4
   55925      3.2      0.2    142.8      9.7
   55925      3.1      0.8    302.2     11.3
   55925      3.2      0.7    269.0     33.2
   55925      2.6      1.3    160.8      3.2
   55925      2.9      2.8     95.6      9.3
   55925      2.9      0.4    299.8      8.4
   55925      2.8      0.7    262.4     48.4
   55925      3.0      0.5    175.0     46.3
   55925      3.0      0.4     15.5     -2.4
   55925      3.1      0.9     50.2     26.1
   55925      3.9      0.3    162.1     -0.6
   55925      3.1      1.0    228.9     40.9
   55925      4.7      3.8    122.2     -4.7
   55925      3.2      0.4    285.9     -1.3
   55925      2.8      1.1     65.0     21.9
   55925      3.2      0.6    331.2     -0.5
   55925      3.0      1.3    143.1     50.6
   55925      2.8      0.3    341.4     56.8
   55925      2.7      0.8     79.9     22.5
   55925      2.9      0.5    314.4      1.3
   55925      3.1      0.5    308.7     76.0
   55925      3.6      0.3     32.5     -0.9
   55925      3.0      0.9    238.6     47.2
   55925      2.8      2.6     95.9     10.4
   55925      2.8      1.0     92.4     64.4
   55925      3.6      0.6    249.4      6.2
   55925      3.0      0.7    281.9     14.2
   55925      3.4      1.1    312.4     46.3
   55925      2.8      0.7    186.9      2.5
   55925      3.0      0.8    344.7      4.0
   55925      3.0      2.4    263.8     53.2
   55925      2.8      1.0    337.7     63.5
   55925      3.1      4.1      0.5      2.4
   55925      3.3      0.7     56.6     20.4
   55925      3.0      2.6    293.5      5.8
   55925      3.0      0.3    243.7     -1.1
   55925      3.0      0.6    174.9     23.2
   55925      3.2      1.7    239.3     79.6
   55925      3.2      2.3    203.3      2.0
   55925      2.9      1.1     20.9     15.5
   55925      3.3      0.3      9.5     22.5
   55925      2.8      0.5    104.5     16.5
   55925      2.8      1.0    308.8     45.5
   55925      2.9      0.8    315.6      4.9
   55925      2.9      0.8    305.1     17.1
   55925      2.9      0.7     79.5     23.2
   55925      4.2      1.7    347.2     35.1
   55925      3.1      0.3    258.5     42.8
   55925      2.9      1.3    122.3     32.6
   55925      2.8      0.4    269.6     17.5
   55925      3.3      3.0    246.9     18.7
   55925      3.0      0.7     26.4      3.2
   55925      2.9      1.9     95.2     13.1
   55925      3.5      1.1     46.1     -4.3
   55925      2.7      0.5    135.8     44.6
   55925      2.9      0.4    263.1     21.6
   55925      3.1      0.3    342.6      9.7
   55925      3.0      0.8     28.6     28.4
   55925      3.2      1.3    192.8     53.8
   55925      3.3      1.5    102.5      7.3
   55925      2.9      0.3    168.4     69.9
   55925      3.1      0.6    348.0     12.9
   55925      2.8      1.3    341.0     10.9
   55925      3.1      0.8    133.0     74.4
   55925      3.1      0.6    336.3     15.2
   55925      3.3      1.6     92.3     46.6
   55925      3.0      0.6    245.0     26.5
   55925      2.8      1.5    358.3     28.5
   55925      2.9      1.2    230.2     56.2
   55925      3.2      1.3    354.1      1.6
   55925      2.7      0.6    200.8     63.3
   55925      2.7      1.7    161.2     14.6
   55925      3.1      0.4    202.0     -1.2
   55925      2.9      0.3     57.0     41.4
   55925      3.2      0.4    264.8     47.5
   55925      2.8      0.3    238.6     22.1
   55925      2.7      0.7    359.0      9.7
   55925      3.5      0.7    104.4     34.4
   55925      2.9      0.5    118.5     26.1
   55925      3.0      0.8    279.6     -0.2
   55925      3.4      0.3     11.4     16.7
   55925      3.3      1.9    176.5     58.3
   55925      2.7      0.8    101.0     32.6
   55925      3.1      0.5    138.8     32.1
   55925      3.0      1.4    250.9     21.4
   55925      3.1      0.9    186.0      3.1
   55925      3.3      0.3     58.2     15.3
   55925      2.8      0.5    252.9      5.1
   55925      3.0      0.6    176.6     28.1
   55925      2.9      1.5     98.5      7.6
   55925      3.0      0.7    312.8     22.1
   55925      3.1      0.9    318.3      8.7
   55925      3.0      0.7     73.2     -0.8
   55925      2.5      4.7     30.3      7.2
   55925      2.9      1.8    339.3     14.0
   55925      3.0      0.4     22.0     -1.8
   55925      3.8      4.4    324.4     52.3
   55925      3.0      1.7    169.7     75.3
   55925      3.0      3.6     55.0      1.0
   55925      3.0      0.3    180.6      0.6
   55925      3.4      3.7     72.3      4.6
   55925      3.1      0.6    273.6     -0.4
   55925      3.3      0.5    234.4     -2.0
   55925      3.5      1.1    326.7     24.4
   55925      2.9      1.5    345.7      8.6
   55925      2.7      2.3    267.8     18.5
   55925      2.9      2.7     45.2     11.6
   55925      2.7      1.0     87.3     37.0
   55925      3.3      1.3    219.7     20.0
   55925      2.8      1.3     99.6     -1.2
   55925      3.1      0.7     80.7      2.8
   55925      3.0      1.2    159.9      8.3
   55925      3.1      0.3     46.2     -1.3
   55925      3.1      0.5    151.0     12.9
   55925      3.1      0.6    108.0      6.1
   55925      3.2      0.2     22.5     45.5
   55925      3.6      0.5    148.3      3.6
   55925      3.3      0.4    154.4      8.1
   55925      3.0      0.3    152.2     22.0
   55925      3.2      0.9    149.3     19.4
   55925      2.9      0.8    323.4      8.9
   55925      2.6      3.9     18.6     72.9
   55925      2.9      0.9     27.3     29.8
   55925      2.8      2.2    192.1     30.6
   55925      2.8      0.5    308.4     -0.5
   55925      3.3      1.3    247.9     -1.4
   55925      3.1      0.3    133.6     -1.4
   55925      3.0      0.3    255.3     50.4
   55925      3.0      0.7    245.2     10.5
   55925      2.9      0.2    111.5      7.9
   55925      3.1      0.7    289.4     23.7
   55925      3.2      0.3     44.9     37.7
   55925      3.1      1.2    210.4      8.0
